Title,Bedrooms,Bathrooms,Carports,Agent,Price_num,Installment_num,Land_sqm,Building_sqm,Area,City,Price_sqm,property_type,price_per_land_m2,price_segment,land_building_ratio,Price_sqm_M,query,lat,lon
New cluster puri dharmawangsa dekat BSB CASH BACK 100JT+INCLUDE PAJAK,3,3,2,Stephanus Agus Dardjito,1300000000.0,5000000,120,105,BSB City,Semarang,12380952.38,Residential,10833333.0,1–2B,1.14,12.38095238,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah Baru Mewah Di Citraland Bsb City Semarang,4,4,3,Okta Property,6480000000.0,27000000,300,230,BSB City,Semarang,28173913.04,Residential,21600000.0,5–10B,1.3,28.17391304,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah di Sri Rejeki Semarang Barat,5,2,1,Elizabeth Ardiningrum,3900000000.0,16000000,421,500,Kalibanteng kidul,Semarang,7800000.0,Residential,9263658.0,2–5B,0.84,7.8,"Kalibanteng kidul, Semarang, Indonesia",-6.9909978,110.383427
Rumah Mewah Furnished Perum Gombel Permai Jatingaleh Semarang,5,4,2,Edwin Chandra,7000000000.0,29000000,406,271,Banyumanik,Semarang,25830258.3,Residential,17241379.0,5–10B,1.5,25.8302583,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Dekat Undip Cluster Citrasun Garden Tembalang Semarang,3,2,1,Edwin Chandra,1590000000.0,6000000,90,97,Banyumanik,Semarang,16391752.58,Residential,17666667.0,1–2B,0.93,16.39175258,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Dkt Undip Cluster Sbi Srondol Bumi Indah Tembalang Semarang,4,3,2,Edwin Chandra,3500000000.0,14000000,280,320,Banyumanik,Semarang,10937500.0,Residential,12500000.0,2–5B,0.88,10.9375,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Dekat Undip Perum Sbi Srondol Bumi Indah Tembalang Semarang,5,2,2,Edwin Chandra,2500000000.0,10000000,208,180,Banyumanik,Semarang,13888888.89,Residential,12019231.0,2–5B,1.16,13.88888889,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Terawat Tembalang Semarang Dkt Undip,3,1,1,Edwin Chandra,2700000000.0,11000000,162,162,Banyumanik,Semarang,16666666.67,Residential,16666667.0,2–5B,1.0,16.66666667,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Furnish Cluster Candigolf Jangli Jatingaleh Semarang Undip,3,3,2,Edwin Chandra,2900000000.0,12000000,200,180,Banyumanik,Semarang,16111111.11,Residential,14500000.0,2–5B,1.11,16.11111111,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Mewah Cluster Elit Graha Estetika Tembalang Semarang Undip,4,3,2,Edwin Chandra,5500000000.0,23000000,240,150,Banyumanik,Semarang,36666666.67,Residential,22916667.0,5–10B,1.6,36.666666670000005,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Murah Dekat Undip Cluster Griya Tembalang Sejahtera Semaran,3,1,1,Edwin Chandra,950000000.0,4000000,131,85,Banyumanik,Semarang,11176470.59,Residential,7251908.0,500M–1B,1.54,11.17647059,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah SHM Dekat Undip Cluster Griya Bukit Mas Tembalang Semarang,3,2,1,Edwin Chandra,1700000000.0,7000000,228,170,Banyumanik,Semarang,10000000.0,Residential,7456140.0,1–2B,1.34,10.0,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Baru Cluster Grand Panorama Pudakpayung Banyumanik Semarang,2,1,1,Edwin Chandra,500000000.0,2000000,78,40,Banyumanik,Semarang,12500000.0,Residential,6410256.0,< 500M,1.95,12.5,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
"Rumah Asri Luas Gedawang Raya, Banyumanik, Semarang",6,4,2,Edwin Chandra,3250000000.0,13000000,776,800,Banyumanik,Semarang,4062500.0,Residential,4188144.0,2–5B,0.97,4.0625,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Mewah Dekat Undip Cluster Graha Estetika Tembalang Semarang,5,4,2,Edwin Chandra,4300000000.0,18000000,364,408,Banyumanik,Semarang,10539215.69,Residential,11813187.0,2–5B,0.89,10.539215689999999,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Shm 2 Lantai Dekat Undip Jl Damar Banyumanik Semarang,4,2,1,Edwin Chandra,725000000.0,3000000,86,172,Banyumanik,Semarang,4215116.279,Residential,8430233.0,500M–1B,0.5,4.215116279,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
"Dijual Bangunan Kantor/Rumah Di Majapahit , Semarang",4,2,2,Joice Sucipto,37000000000.0,156000000,1427,700,Majapahit,Semarang,52857142.86,Residential,25928521.0,10–50B,2.04,52.857142859999996,"Majapahit, Semarang, Indonesia",-7.0109052,110.4824022
Rumah mewah include furnish hunian luas dan asri di Semarang atas,4,4,6,Else Susilowaty,18500000000.0,78000000,835,450,Gajah Mungkur,Semarang,41111111.11,Residential,22155689.0,10–50B,1.86,41.111111109999996,"Gajah Mungkur, Semarang, Indonesia",-7.0099071,110.4053851
Rumah SHM Perum Sbi Srondol Bumi Indah Tembalang Semarang Undip,3,2,1,Edwin Chandra,3500000000.0,14000000,280,320,Banyumanik,Semarang,10937500.0,Residential,12500000.0,2–5B,0.88,10.9375,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Rumah Dekat Kampus Unnes Gunungpati Semarang,2,1,1,Achmad Yusuf,585000000.0,2000000,120,45,Semarang Timur,Semarang,13000000.0,Residential,4875000.0,500M–1B,2.67,13.0,"Semarang Timur, Semarang, Indonesia",-6.974037,110.4365669
Rumah Bagus Siap Huni Di Semarang Indah,6,5,1,Okta Property,2400000000.0,10000000,208,180,Semarang Barat,Semarang,13333333.33,Residential,11538462.0,2–5B,1.16,13.33333333,"Semarang Barat, Semarang, Indonesia",-6.983425,110.3886509
Rumah Dan Tempat Usaha Strategis Di Mt.hariyono Semarang,4,4,2,Okta Property,24000000000.0,101000000,830,670,Semarang Tengah,Semarang,35820895.52,Residential,28915663.0,10–50B,1.24,35.82089552,"Semarang Tengah, Semarang, Indonesia",-6.9786542,110.4217815
Dijual Rumah MURAH BAGUS di di Stonen SAMPANGAN SHM,5,3,2,Okta Property,2700000000.0,11000000,302,300,Sampangan,Semarang,9000000.0,Residential,8940397.0,2–5B,1.01,9.0,"Sampangan, Semarang, Indonesia",-7.0110751,110.391791
Rumah Minimalis Mewah Murah Fullfurnished Candi Semarang Hoek Pemandangan Kota Semarang Rumah di Bukit Kumala 2 Lantai SHM Sudah Renovasi Selatan,6,4,10,Nia Wang,5000000000.0,21000000,523,380,Bukit Sari,Semarang,13157894.74,Residential,9560229.0,2–5B,1.38,13.15789474,"Bukit Sari, Semarang, Indonesia",-7.0438649,110.4214429
Rumah Luas Bagus Siap Pakai di Jalan Citarum,6,2,2,Elisa,7000000000.0,29000000,445,300,Semarang Timur,Semarang,23333333.33,Residential,15730337.0,5–10B,1.48,23.33333333,"Semarang Timur, Semarang, Indonesia",-6.974037,110.4365669
Rumah Siap Huni Lingkungan Eksklusif Di Graha Candi Golf,2,2,2,Elisa,2800000000.0,11000000,230,180,Candi Golf,Semarang,15555555.56,Residential,12173913.0,2–5B,1.28,15.55555556,"Candi Golf, Semarang, Indonesia",-7.0210085,110.4289333
Rumah Cluster Strategis Bagus di Hilago BSB City,3,3,2,Elisa,4400000000.0,18000000,230,160,BSB City,Semarang,27500000.0,Residential,19130435.0,2–5B,1.44,27.5,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah Mewah 2 Lantai Di Perum Bukit Permata Puri Ngalian Semarang,4,4,1,Pra Woto,2950000000.0,12000000,286,380,Ngaliyan,Semarang,7763157.895,Residential,10314685.0,2–5B,0.75,7.763157895,"Ngaliyan, Semarang, Indonesia",-7.0008457,110.336524
Rumah Mijen Siap Huni Di Bsb Graha Taman Bunga Mijen Semarang,3,2,1,Pra Woto,1550000000.0,6000000,128,100,BSB City,Semarang,15500000.0,Residential,12109375.0,1–2B,1.28,15.5,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Perumahan Nempel Citragrand Di Mangunharjo Tembalang,3,2,1,Adhika Kusuma Anugrah,725000000.0,3000000,90,65,Tembalang,Semarang,11153846.15,Residential,8055556.0,500M–1B,1.38,11.15384615,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Rumah Garansi Bebas Banjir Di Semarang Harga Murah 500jutaan Di Tembalang,2,1,1,Naga Jaya Metro,570000000.0,2000000,60,36,Tembalang,Semarang,15833333.33,Residential,9500000.0,500M–1B,1.67,15.83333333,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Rumah Dijual Di Jl Singa Semarang,2,1,1,Meety,550000000.0,2000000,69,69,Pedurungan,Semarang,7971014.493,Residential,7971014.0,500M–1B,1.0,7.971014493,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Rumah Ready Di Bukit Kencana Jaya Tembalang Hook Luas 113m,2,1,1,Naga Jaya Metro,599000000.0,2000000,113,36,Tembalang,Semarang,16638888.89,Residential,5300885.0,500M–1B,3.14,16.63888889,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Rumah Mewah Di Pandanaran Hills Spesial Dp Hanya 10jutaan Sudah Terima Kunci,3,2,2,Naga Jaya Metro,1310000000.0,5000000,90,65,Tembalang,Semarang,20153846.15,Residential,14555556.0,1–2B,1.38,20.15384615,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Rumah Baru Ready Tengah Kota Semarang Tlogomulyo Pedurungan,4,2,2,Kurniawan Wijaya,1000000000.0,4000000,81,100,Pedurungan,Semarang,10000000.0,Residential,12345679.0,500M–1B,0.81,10.0,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Jual Rumah Baru & Murah Dawung Residence Semarang,2,1,1,Chandra,599000000.0,2000000,120,47,Semarang Barat,Semarang,12744680.85,Residential,4991667.0,500M–1B,2.55,12.74468085,"Semarang Barat, Semarang, Indonesia",-6.983425,110.3886509
Dp 13jt +free Biaya¬≤ | Rumah Mewah Tembalang,3,2,2,Alvin,1310000000.0,5000000,90,65,Tembalang,Semarang,20153846.15,Residential,14555556.0,1–2B,1.38,20.15384615,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Cluster Tembalang Ads View Istimewa | Kpr Dp 65jt,3,2,2,Alvin,1310000000.0,5000000,90,65,Tembalang,Semarang,20153846.15,Residential,14555556.0,1–2B,1.38,20.15384615,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Victoria Highland Siap Huni Citraland Bsb Semarang,3,2,2,Alexander Handy,1650000000.0,6000000,120,68,BSB City,Semarang,24264705.88,Residential,13750000.0,1–2B,1.76,24.264705879999998,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah Graha Taman Bunga BSB City Mijen Semarang,4,2,1,Alexander Handy,1600000000.0,6000000,128,180,BSB City,Semarang,8888888.889,Residential,12500000.0,1–2B,0.71,8.888888889,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah Graha Taman Bunga Bsb City Semarang,2,1,2,Alexander Handy,1150000000.0,4000000,128,97,BSB City,Semarang,11855670.1,Residential,8984375.0,1–2B,1.32,11.8556701,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah Hook Forest Hill Citraland Bsb Semarang,2,1,1,Alexander Handy,1350000000.0,5000000,179,80,BSB City,Semarang,16875000.0,Residential,7541899.0,1–2B,2.24,16.875,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah Baru Hilago Bsb City Full Furnished,3,3,2,Alexander Handy,3300000000.0,13000000,136,140,BSB City,Semarang,23571428.57,Residential,24264706.0,2–5B,0.97,23.571428570000002,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Di Jual Rumah Ready Deket Jalan Majapahit Rumah,2,1,1,Ahmad,439000000.0,1000000,71,50,Pedurungan,Semarang,8780000.0,Residential,6183099.0,< 500M,1.42,8.78,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Rumah Tengah Kota di Kenconowungu Semarang,6,2,1,Agustina Kristanti,2700000000.0,11000000,233,200,Semarang Barat,Semarang,13500000.0,Residential,11587983.0,2–5B,1.16,13.5,"Semarang Barat, Semarang, Indonesia",-6.983425,110.3886509
Rumah 3 Lantai Mewah Di Banyumanik Semarang,7,4,3,Khristina Atmodjo,3000000000.0,12000000,200,400,Banyumanik,Semarang,7500000.0,Residential,15000000.0,2–5B,0.5,7.5,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
"Rumah Murah Di Barito Semarang, Cocok Untuk Usaha",7,2,2,Khristina Atmodjo,2400000000.0,10000000,317,350,Semarang Timur,Semarang,6857142.857,Residential,7570978.0,2–5B,0.91,6.8571428569999995,"Semarang Timur, Semarang, Indonesia",-6.974037,110.4365669
Rumah Mewah 2lt Tengah Kota Semarang Rajabasa Tlaga Bodas AKPOL Jatingaleh,4,3,2,Kurniawan Wijaya,5600000000.0,23000000,240,310,Semarang Tengah,Semarang,18064516.13,Residential,23333333.0,5–10B,0.77,18.064516129999998,"Semarang Tengah, Semarang, Indonesia",-6.9786542,110.4217815
Cluster 1 Lantai Sedayu Bangetayu Dekat Kampus Unissula Sultan Agung,2,1,2,Kurniawan Wijaya,478000000.0,2000000,78,45,Semarang Timur,Semarang,10622222.22,Residential,6128205.0,< 500M,1.73,10.622222220000001,"Semarang Timur, Semarang, Indonesia",-6.974037,110.4365669
Rumah 1 Lantai Di Perumahan Graha Permata Muktiharjo Semarang,2,1,1,Rinawati,300000000.0,1000000,67,55,Pedurungan,Semarang,5454545.455,Residential,4477612.0,< 500M,1.22,5.454545455,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Rumah Siap Huni 2 Lantai Full Bangunan Di Bukit Wahid Semarang,3,2,1,Khristina Atmodjo,1800000000.0,7000000,142,284,Semarang Barat,Semarang,6338028.169,Residential,12676056.0,1–2B,0.5,6.338028168999999,"Semarang Barat, Semarang, Indonesia",-6.983425,110.3886509
"Rumah Baru Siap Huni Di Dinar Mas Meteseh Tembalang, Semarang",2,1,1,Khristina Atmodjo,550000000.0,2000000,72,56,Tembalang,Semarang,9821428.571,Residential,7638889.0,500M–1B,1.29,9.821428571,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
"Rumah Sawojajar Semarang Barat, Posisi Hook, Lebar¬†25¬†m",3,3,6,Khristina Atmodjo,5000000000.0,21000000,782,341,Semarang Barat,Semarang,14662756.6,Residential,6393862.0,2–5B,2.29,14.6627566,"Semarang Barat, Semarang, Indonesia",-6.983425,110.3886509
Rumah di Graha Candi Golf SHM Hadap Barat Murah,2,2,1,Else Susilowaty,2800000000.0,11000000,200,150,Candi Golf,Semarang,18666666.67,Residential,14000000.0,2–5B,1.33,18.66666667,"Candi Golf, Semarang, Indonesia",-7.0210085,110.4289333
Jual Cepat Rumah Di Forest Hill Citraland Bsb City Dekat Unika,2,2,2,Kevin Adrian Raharjo,1050000000.0,4000000,120,80,BSB City,Semarang,13125000.0,Residential,8750000.0,1–2B,1.5,13.125,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Jual Rumah Jl Candi Prambanan Kalipancur Ngaliyan bebas banjir,4,2,1,Kevin Adrian Raharjo,1200000000.0,5000000,98,144,Ngaliyan,Semarang,8333333.333,Residential,12244898.0,1–2B,0.68,8.333333332999999,"Ngaliyan, Semarang, Indonesia",-7.0008457,110.336524
Dijual Rumah Baru 2 Lantai The Miles Bsb City Dekat Mall Unika,2,2,2,Kevin Adrian Raharjo,1600000000.0,6000000,120,66,BSB City,Semarang,24242424.24,Residential,13333333.0,1–2B,1.82,24.24242424,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Rumah Adenia Graha Padma Semarang Barat Dekat Sekolah Karangturi,3,2,1,Kevin Adrian Raharjo,1700000000.0,7000000,153,64,Graha Padma,Semarang,26562500.0,Residential,11111111.0,1–2B,2.39,26.5625,"Graha Padma, Semarang, Indonesia",-6.9737301,110.36604
Dijual rumah mewah bagus 2lt lumbungsari raya kalicari pedurungan,3,4,1,Luise Meytradewi,2500000000.0,10000000,180,240,Kalicari,Semarang,10416666.67,Residential,13888889.0,2–5B,0.75,10.41666667,"Kalicari, Semarang, Indonesia",-6.9951777,110.4559599
"Dijual rumah mewah modern 2,5 lt ,Villa Aster Srondol Banyumanik",5,4,2,Luise Meytradewi,6500000000.0,27000000,500,700,Banyumanik,Semarang,9285714.286,Residential,13000000.0,5–10B,0.71,9.285714286000001,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Dijual rumah 1 lantai bagus modern klipang Raya tembalang,3,2,1,Luise Meytradewi,850000000.0,3000000,180,110,Tembalang,Semarang,7727272.727,Residential,4722222.0,500M–1B,1.64,7.727272727,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Dijual rmh murah tampilan mewah puri arteri baru pedurungan,2,2,1,Luise Meytradewi,1500000000.0,6000000,102,230,Pedurungan,Semarang,6521739.13,Residential,14705882.0,1–2B,0.44,6.52173913,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Rumah murah tampilan mewah Depok Asri Tembalang dekat tengah kota,2,1,1,Luise Meytradewi,300000000.0,1000000,60,40,Tembalang,Semarang,7500000.0,Residential,5000000.0,< 500M,1.5,7.5,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Dijual Rumah Modern Terawat Bersih Jalan Srondol Asri Banyumanik,3,2,1,Luise Meytradewi,2800000000.0,11000000,354,247,Banyumanik,Semarang,11336032.39,Residential,7909605.0,2–5B,1.43,11.33603239,"Banyumanik, Semarang, Indonesia",-7.0606682,110.4189276
Dijual rumah tampilan mewah harga murah bukit mawar sendangmulyo,3,2,1,Luise Meytradewi,1650000000.0,6000000,150,200,Tembalang,Semarang,8250000.0,Residential,11000000.0,1–2B,0.75,8.25,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Dijual rumah mewah bagus jalan lumbungsari raya Supriyadi,8,8,4,Luise Meytradewi,9000000000.0,38000000,540,560,Pedurungan,Semarang,16071428.57,Residential,16666667.0,5–10B,0.96,16.071428570000002,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Dijual rumah 1 lantai terawat modern Alamanda Residence,3,3,2,Luise Meytradewi,1810000000.0,7000000,184,100,Tembalang,Semarang,18100000.0,Residential,9836957.0,1–2B,1.84,18.1,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Dijual rumah asri dan nyaman satu lantai Ngadirejo Mijen,3,1,4,Luise Meytradewi,700000000.0,2000000,336,54,Mijen,Semarang,12962962.96,Residential,2083333.0,500M–1B,6.22,12.96296296,"Mijen, Semarang, Indonesia",-7.0521825,110.3196079
Dijual Rumah Hook Bagus Furnished Bale Nirvana Ngaliyan,3,2,2,Luise Meytradewi,1500000000.0,6000000,150,200,Ngaliyan,Semarang,7500000.0,Residential,10000000.0,1–2B,0.75,7.5,"Ngaliyan, Semarang, Indonesia",-7.0008457,110.336524
Rumah 1 lantai Eagle residence dikawasan Mangunharjo Tembalang,2,1,1,Luise Meytradewi,600000000.0,2000000,95,45,Tembalang,Semarang,13333333.33,Residential,6315789.0,500M–1B,2.11,13.33333333,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Dijual rumah cantik modern jalan rorojongrang manyaran semarang barat,4,4,4,Luise Meytradewi,3500000000.0,14000000,517,310,Manyaran,Semarang,11290322.58,Residential,6769826.0,2–5B,1.67,11.29032258,"Manyaran, Semarang, Indonesia",-7.0059688,110.3845005
Rumah Ready Stok Di Greenwich Candi Golf,4,4,2,Okta Property,6200000000.0,26000000,226,257,Candi Golf,Semarang,24124513.62,Residential,27433628.0,5–10B,0.88,24.124513620000002,"Candi Golf, Semarang, Indonesia",-7.0210085,110.4289333
TURUN HARGA.. Rumah di jalan Mlaten Trenggulun Semarang Timur,3,2,1,Johan Adi Susanto,2000000000.0,8000000,230,230,Semarang Timur,Semarang,8695652.174,Residential,8695652.0,1–2B,1.0,8.695652174000001,"Semarang Timur, Semarang, Indonesia",-6.974037,110.4365669
Rumah 3 Lantai Tengah Kota Semarang Majapahit Raya Palebon Simpang Lima,3,3,2,Kurniawan Wijaya,1390000000.0,5000000,80,120,Semarang Tengah,Semarang,11583333.33,Residential,17375000.0,1–2B,0.67,11.58333333,"Semarang Tengah, Semarang, Indonesia",-6.9786542,110.4217815
Dijual Cepat Rumah Murah Graha Estetika Tembalang Undip Banyumank,2,2,2,Kurniawan Wijaya,2000000000.0,8000000,125,175,Tembalang,Semarang,11428571.43,Residential,16000000.0,1–2B,0.71,11.42857143,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
"Dijual Rumah di Jl. Banteng Utara, Semarang Selatan",4,2,1,Susan Oen,700000000.0,2000000,120,100,Lamper,Semarang,7000000.0,Residential,5833333.0,500M–1B,1.2,7.0,"Lamper, Semarang, Indonesia",-7.0074811,110.4365846
Dijual Murah Rumah Graha Taman Bunga Siap Pakai Bagus Di Bsb,3,3,2,Susan Oen,3000000000.0,12000000,300,210,BSB City,Semarang,14285714.29,Residential,10000000.0,2–5B,1.43,14.28571429,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Dijual Rumah Minimalis Di Citrasun Garden Banyumanik Dekat Undip,3,2,2,Susan Oen,1590000000.0,6000000,90,97,Bukit Sari,Semarang,16391752.58,Residential,17666667.0,1–2B,0.93,16.39175258,"Bukit Sari, Semarang, Indonesia",-7.0438649,110.4214429
"Dijual Rumah Hook di Selomas, Semarang Utara",3,3,1,Susan Oen,700000000.0,2000000,120,120,Semarang Utara,Semarang,5833333.333,Residential,5833333.0,500M–1B,1.0,5.833333333,"Semarang Utara, Semarang, Indonesia",-6.9625015,110.4186032
Dijual Rumah Minimalis Murah di Kedaton Bsb,2,1,1,Susan Oen,975000000.0,4000000,120,47,BSB City,Semarang,20744680.85,Residential,8125000.0,500M–1B,2.55,20.74468085,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Dijual Cepat Rumah Mewah Siap Pakai Tengah Kota Dekat Akpol,4,3,3,Susan Oen,4200000000.0,17000000,230,400,Candisari,Semarang,10500000.0,Residential,18260870.0,2–5B,0.57,10.5,"Candisari, Semarang, Indonesia",-7.0159361,110.4288787
Dijual Rumah Siap Pakai Di Pedurungan Semarang Timur,3,1,1,Susan Oen,990000000.0,4000000,192,135,Pedurungan,Semarang,7333333.333,Residential,5156250.0,500M–1B,1.42,7.333333333,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Rumah Bagus Siap Huni Di Forest Hill Bsb,2,1,1,Susan Oen,1100000000.0,4000000,120,60,BSB City,Semarang,18333333.33,Residential,9166667.0,1–2B,2.0,18.33333333,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
"Rumah Minimalis Siap Huni di Bukit Elang Residence, Tembalang",2,1,1,Susan Oen,800000000.0,3000000,102,45,Tembalang,Semarang,17777777.78,Residential,7843137.0,500M–1B,2.27,17.77777778,"Tembalang, Semarang, Indonesia",-7.0601456,110.4466015
Dijual Murah Rumah Baru Siap Pakai 2 Lantai Di The Miles Bsb,2,1,2,Susan Oen,1450000000.0,6000000,120,77,BSB City,Semarang,18831168.83,Residential,12083333.0,1–2B,1.56,18.83116883,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
"Rumah Minimalis siap pakai di Perumahan Dolog, Pedurungan",2,1,1,Susan Oen,625000000.0,2000000,79,65,Pedurungan,Semarang,9615384.615,Residential,7911392.0,500M–1B,1.22,9.615384615,"Pedurungan, Semarang, Indonesia",-7.0011889,110.4760628
Rumah Bagus Strategis di Cluster Bsb The Miles,2,2,2,Susan Oen,1500000000.0,6000000,120,66,BSB City,Semarang,22727272.73,Residential,12500000.0,1–2B,1.82,22.72727273,"BSB City, Semarang, Indonesia",-7.0267058,110.333959
Owner Serius Di Jual Cepat Rumah Banyumanik Semarang,2,1,1,Marlyn,800000000.0,3000000,98,98,Pudak Payung,Semarang,8163265.306,Residential,8163265.0,500M–1B,1.0,8.163265306,"Pudak Payung, Semarang, Indonesia",-7.0913168,110.4167353
